Harris Regional Hospital,82,Sylva,NC
Haywood Regional Medical Center,138,Clyde,NC
Highlands-Cashiers Hospital,24,Highlands,NC
Highsmith-Rainey Specialty Hospital,66,Fayetteville,NC
Holly Hill Hospital,285,Raleigh,NC
Holly Hill Hospital Children's Campus,0,Raleigh,NC
Hugh Chatham Memorial Hospital,81,Elkin,NC
Iredell Memorial Hospital,203,Statesville,NC
Johnston Health Clayton,0,Clayton,NC
Johnston Health Smithfield,199,Smithfield,NC
Julian F. Keith Alcohol and Drug Abuse Treatment Center,80,Black Mountain,NC
Kindred Hospital - Greensboro,124,Greensboro,NC
Lake Norman Regional Medical Center,123,Mooresville,NC
Lenoir UNC Health Care,167,Kinston,NC
Levine Children's Hospital,0,Charlotte,NC
Lexington Medical Center,70,Lexington,NC
LifeBrite Community Hospital of Stokes,65,Danbury,NC
Maria Parham Medical Center,115,Henderson,NC
Martin General Hospital,43,Williamston,NC
Maynard Children's Hospital,0,Greenville,NC
Mission Children's Hospital,0,Asheville,NC
Mission Hospital - Memorial Campus,761,Asheville,NC
Mission Hospital McDowell ,30,Marion,NC
Mission Saint Joseph Campus,0,Asheville,NC
Nash General Hospital,345,Rocky Mount,NC
Naval Hospital Camp Lejeune,0,Camp Lejeune,NC
New Hanover Regional Medical Center,798,Wilmington,NC
New Hanover Regional Medical Center - Orthopedic Hospital ,94,Wilmington,NC
New Hanover Regional Medical Center Behavioral Health Hospital,0,Wilmington,NC
New Hanover Regional Medical Center Rehabilitation Hospital,0,Wilmington,NC
North Carolina Specialty Hospital,18,Durham,NC
Northern Regional Hospital,133,Mount Airy,NC
Novant Health Brunswick Medical Center,58,Bolivia,NC
Novant Health Charlotte Orthopaedic Hospital,80,Charlotte,NC
Novant Health Forsyth Medical Center,913,Winston-Salem,NC
Novant Health Hemby Children's Hospital,0,Charlotte,NC
Novant Health Huntersville Medical Center,139,Huntersville,NC
Novant Health Kernersville Medical Center,0,Kernersville ,NC
Novant Health Matthews Medical Center,123,Matthews,NC
Novant Health Medical Park Hospital,22,Winston-Salem,NC
Novant Health Mint Hill Medical Center,28,Mint Hill,NC
Novant Health Presbyterian Medical Center,588,Charlotte,NC
Novant Health Rehabilitation Hospital,68,Winston-Salem,NC
Novant Health Rowan Medical Center,199,Salisbury,NC
Novant Health Thomasville Medical Center,119,Thomasville,NC
Old Vineyard Behavioral Health Services,164,Winston-Salem,NC
Onslow Memorial Hospital ,162,Jacksonville,NC
PAM Specialty Hospital of Rocky Mount,50,Rocky Mount,NC
Pardee Hospital,160,Hendersonville,NC
Pender Memorial Hospital,68,Burgaw,NC
Person Memorial Hospital,98,Roxboro,NC
R.J. Blackley Alcohol and Drug Abuse Treatment Center ,80,Butner,NC
Randolph Hospital,145,Asheboro,NC
Rutherford Hospital,125,Rutherfordton,NC
Saint Luke's Hospital,35,Columbus,NC
Sampson Regional Medical Center,59,Clinton,NC
Scotland Memorial Hospital,104,Laurinburg,NC
Select Specialty Hospital - Durham,30,Durham,NC
Select Specialty Hospital - Greensboro,30,Greensboro,NC
Sentara Albemarle Medical Center,91,Elizabeth City,NC
Strategic Behavioral Center-Raleigh,116,Garner,NC
Swain Community Hospital,24,Bryson City,NC
The Foley Center at Chestnut Ridge,0,Blowing Rock ,NC
The Moses H. Cone Memorial Hospital,823,Greensboro,NC
The Outer Banks Hospital,21,Nags Head,NC
Transylvania Regional Hospital ,35,Brevard,NC
Triangle Springs,77,Raleigh,NC
UNC Health Southeastern,361,Lumberton,NC
UNC Hospitals Hillsborough Campus,0,Hillsborough,NC
UNC Medical Center,940,Chapel Hill,NC
UNC Rex Healthcare,559,Raleigh,NC
UNC Rockingham Health Care,229,Eden,NC
Vidant Beaufort Hospital,91,Washington,NC
Vidant Bertie Hospital,6,Windsor,NC
Vidant Chowan Hospital,25,Edenton,NC
Vidant Duplin Hospital,74,Kenansville,NC
Vidant Edgecombe Hospital,117,Tarboro,NC
Vidant Medical Center,974,Greenville,NC
Vidant North Hospital,124,Roanoke Rapids,NC
Vidant Roanoke-Chowan Hospital,98,Ahoskie,NC
W. G. Bill Hefner VA Medical Center Salisbury,0,Salisbury,NC
Wake Forest Baptist Health - Wilkes  Medical Center,87,North Wilkesboro,NC
Wake Forest Baptist Health -High Point Medical Center,304,High Point,NC
Wake Forest Baptist Medical Center,877,Winston-Salem,NC
WakeMed Cary Hospital,196,Cary,NC
WakeMed North Hospital,0,Raleigh,NC
WakeMed Raleigh Campus,694,Raleigh,NC
Walter B Jones Center,52,Greenville,NC
Washington Regional Medical Center,33,Plymouth,NC
Watauga Medical Center,95,Boone,NC
Wayne UNC Health Care,239,Goldsboro,NC
Wilmington Treatment Center,92,Wilmington,NC
Wilson Medical Center,294,Wilson,NC
Womack Army Medical Center,0,Fort Bragg,NC
Altru Hospital,270,Grand Forks,ND
Altru Specialty Center,0,Grand Forks,ND
Ashley Medical Center,60,Ashley,ND
Cavalier County Memorial Hospital,20,Langdon,ND
CHI Lisbon Health,25,Lisbon,ND
CHI Mercy Hospital,25,Valley City,ND
CHI Oakes Community Hospital,20,Oakes,ND
CHI Saint Alexius Health Bismarck,225,Bismarck,ND
CHI St. Alexius Health Carrington,25,Carrington,ND
CHI St. Alexius Health Dickinson,25,Dickinson,ND
CHI St. Alexius Health Garrison ,50,Garrison,ND
CHI St. Alexius Health Turtle Lake,25,Turtle Lake,ND
CHI St. Alexius Health Williston Medical Center,25,Williston,ND
CHI St.Alexius Health Devils Lake Hospital,25,Devils Lake,ND
Cobalt Rehabilitation Hospital - Fargo ,0,Fargo ,ND
Cooperstown Medical Center,18,Cooperstown,ND
Essentia Health Fargo,137,Fargo,ND
Fargo VA Health Care System,0,Fargo,ND
First Care Health Center,14,Park River,ND
Fort Yates Hospital,12,Fort Yates,ND
Heart of America Medical Center,77,Rugby,ND
Jacobson Memorial Hospital,25,Elgin,ND
Jamestown Regional Medical Center,25,Jamestown,ND
Kenmare Community Hospital ,25,Kenmare,ND
Linton Hospital,14,Linton,ND
McKenzie County Hospital,71,Watford City,ND
Mountrail County Health Center,11,Stanley,ND
Nelson County Health System Hospital,58,McVille,ND
North Dakota State Hospital,108,Jamestown,ND
Northwood Deaconess Health Center,57,Northwood,ND
Pembina County Memorial Hospital,60,Cavalier,ND
Prairie Saint John's Hospital,158,Fargo,ND
Presentation Medical Center,25,Rolla,ND
Quentin N. Burdick Memorial Health Care Facility,27,Belcourt,ND
Saint Aloisius Medical Center,110,Harvey,ND
Saint Andrew's Health Center,25,Bottineau,ND
Saint Luke's Medical Center,55,Crosby,ND
Sakakawea Medical Center,13,Hazen,ND
Samford Medical Center - Bismarck,231,Bismarck,ND
Sanford Children's Hospital Fargo,0,Fargo,ND
Sanford Hillsboro Medical Center,48,Hillsboro,ND
Sanford Mayville Medical Center,25,Mayville,ND
Sanford Medical Center Fargo,512,Fargo,ND
Sanford South University Medical Center,145,Fargo,ND
South Central Health,24,Wishek,ND
Southwest Healthcare Services Hospital,63,Bowman,ND
Tioga Medical Center,55,Tioga,ND
Towner County Medical Center,50,Cando,ND
Trinity Hospital,428,Minot,ND
Trinity Hospital - Saint Joseph's,0,Minot,ND
Unity Medical Center,14,Grafton,ND
Vibra Hospital of Central Dakotas,41,Mandan,ND
Vibra Hospital of Fargo,31,Fargo,ND
West River Regional Medical Center,25,Hettinger,ND
 Daniel Drake Center,211,Cincinnati,OH
 Mercy Health - Anderson Hospital,282,Cincinnati,OH
88th Medical Group - Wright-Patterson Air Force Base Medical Center,0,Wright-Patterson AirForce Base,OH
Access Hospital Dayton,52,Dayton,OH
Acuity Specialty Hospital of Ohio Valley ,72,Bellaire,OH
Adams County Regional Medical Center,25,Seaman,OH
Adena Greenfield Medical Center,25,Greenfield,OH
Adena Pike Medical Center,25,Waverly,OH
Adena Regional Medical Center ,189,Chillicothe,OH
Advanced Specialty Hospital of Toledo,40,Toledo,OH
Akron Children's Hospital,413,Akron,OH
Akron General Lodi Hospital,20,Lodi,OH
Alliance Community Hospital,145,Alliance,OH
Appalachian Behavioral Healthcare - Athens Campus,92,Athens,OH
Arrowhead Behavioral Health,48,Maumee,OH
Ashtabula County Medical Center,137,Ashtabula,OH
Assurance Health Cincinnati,42,Cincinnati,OH
Assurance Health Hudson,23,Hudson,OH
Assurance Health Wilmington,0,Wilmington,OH
Atrium Medical Center,267,Middletown,OH
Aultman Hospital,487,Canton,OH
Aultman Orrville Hospital,25,Orrville,OH
Aultman Specialty Hospital,30,Canton,OH
Avita Ontario Hospital,26,Ontario,OH
Beachwood Medical Center,24,Beachwood,OH
Beckett Springs,96,West Chester,OH
Belmont Pines Hospital,46,Youngstown,OH
Berger Hospital,83,Circleville,OH
Bethesda Butler Hospital,10,Hamilton,OH
Bethesda North Hospital,398,Cincinnati,OH
Blanchard Valley Hospital,150,Findlay,OH
Blueridge Vista Health and Wellness,44,Cincinnati,OH
Bluffton Hospital,25,Bluffton,OH
Bryan Hospital,75,Bryan,OH
Bucyrus Community Hospital,25,Bucyrus,OH
Cambridge Behavioral Hospital,66,Cambridge,OH
Chillicothe VA Medical Center,0,Chillicothe,OH
CHWC Montpelier Hospital,25,Montpelier,OH
Cincinnati Children's Hospital Medical Center,615,Cincinnati,OH
Cincinnati VA Medical Center,0,Cincinnati,OH
ClearVista Health and Wellness,52,Lorain,OH
Cleveland Clinic Akron General,436,Akron,OH
Cleveland Clinic Avon Hospital,126,Avon,OH
Cleveland Clinic Lutheran Hospital,201,Cleveland,OH
Cleveland Clinic Medina Hospital,143,Medina,OH
Cleveland Clinic Mercy Hospital,338,Canton,OH
Cleveland Clinic Rehabilitation Hospital Edwin Shaw,0,Copley,OH
Cleveland Clinic Rehabilitation Hospital Avon,180,Avon,OH
Cleveland Clinic Union Hospital,138,Dover,OH
Cleveland VA Medical Center,0,Cleveland,OH
Clinton Memorial Hospital,75,Wilmington,OH
Columbus Springs Dublin,144,Dublin,OH
Columbus Springs East,0,Columbus,OH
Community Memorial Hospital,25,Hicksville,OH
Convalescent Hospital for Children,0,Cincinnati,OH
Coshocton Regional Medical Center,56,Coshocton,OH
Crystal Clinic Orthopaedic Center,59,Akron,OH
Daniel Drake Center at The Christ Hospital,0,Cincinnati,OH
Dayton Children's Hospital ,181,Dayton,OH
Dayton VA Medical Center,0,Dayton,OH
Diley Ridge Medical Center,10,Canal Winchester,OH
East Liverpool City Hospital,130,East Liverpool,OH
East Ohio Regional Hospital,134,Martins Ferry,OH
Eden Springs,156,Green Springs,OH
Encompass Health Rehabilitation Hospital of Cincinnati,100,Cincinnati,OH
Encompass Health Rehabilitation Hospital of Cincinnati at Norwood,0,Norwood,OH
Encompass Health Rehabilitation Hospital of Dayton,50,Dayton,OH
Euclid Hospital,166,Euclid,OH
Fairfield Medical Center,214,Lancaster,OH
Fairview Hospital,470,Cleveland,OH
Fayette County Memorial Hospital,25,Washington Court House,OH
Firelands Regional Medical Center - South Campus,0,Sandusky,OH
Firelands Regional Medical Center Main Campus,212,Sandusky,OH
Fisher-Titus Medical Center,147,Norwalk,OH
Fort Hamilton Hospital,170,Hamilton,OH
Fox Run Center,0,Saint Clairsville,OH
Fulton County Health Center,106,Wauseon,OH
Galion Community Hospital,35,Galion,OH
Generations Behavioral Health - Geneva,18,Geneva,OH
Generations Behavioral Health- Youngstown,76,Youngstown,OH
Genesis Hospital,282,Zanesville,OH
Glenmont,25,Hilliard,OH
Good Samaritan Hospital,351,Cincinnati,OH
Grace Hospital,47,Cleveland,OH
Grandview Medical Center,327,Dayton,OH
Greene Memorial Hospital,49,Xenia,OH
Grove City Methodist Hospital,0,Grove City,OH
Harrison Community Hospital,25,Cadiz,OH
Haven Behavioral Hospital of Dayton,59,Dayton,OH
Heartland Behavioral Healthcare Hospital,126,Massillon,OH
Heather Hill Care Communities,198,Chardon,OH
Henry County Hospital,25,Napoleon,OH
Highland District Hospital,35,Hillsboro,OH
Highland Springs ,72,Highland Hills,OH
Hillcrest Hospital,385,Mayfield Heights,OH
Hillside Rehabilitation Hospital,65,Warren,OH
Hocking Valley Community Hospital,35,Logan,OH
Holzer Gallipolis Medical Center,197,Gallipolis,OH
Holzer Medical Center - Jackson,24,Jackson,OH
Institute for Orthopaedic Surgery,12,Lima,OH
Joint Township District Memorial Hospital,67,Saint Marys,OH
Kettering Medical Center,415,Kettering,OH
Kindred Hospital - Dayton,67,Dayton,OH
Kindred Hospital - Lima,26,Lima,OH
King's Daughters Medical Center Ohio,10,Portsmouth,OH
Knox Community Hospital,65,Mount Vernon,OH
Licking Memorial Hospital,227,Newark,OH
Lima Memorial Hospital,112,Lima,OH
Lindner Center of Hope,32,Mason,OH
Madison Health ,45,London,OH
Magruder Hospital,25,Port Clinton,OH
Marietta Memorial Hospital,205,Marietta,OH
Mary Rutan Hospital,40,Bellefontaine,OH
Marymount Hospital,269,Garfield Heights,OH
McCullough-Hyde Memorial Hospital (Oxford Campus),45,Oxford,OH
McLaren Saint Luke's Hospital,166,Maumee,OH
Memorial Hospital,58,Marysville,OH
Mental Health Services for Clark and Madison Counties,16,Springfield,OH
Mercer County Community Hospital,42,Coldwater,OH
Mercy Health - Clermont Hospital,147,Batavia,OH
Mercy Health - Defiance Hospital,23,Defiance,OH
Mercy Health - Saint  Anne Hospital,124,Toledo,OH
Mercy Health - Saint Charles Hospital ,256,Oregon,OH
Mercy Health - Saint Elizabeth Youngstown Hospital ,401,Youngstown,OH
Mercy Health - Saint Joseph Warren Hospital ,127,Warren,OH
Mercy Health - Saint Rita's Medical Center,347,Lima,OH
Mercy Health - Springfield Regional Medical Center,254,Springfield,OH
Mercy Health - West Hospital,227,Cincinnati,OH
Mercy Health- Children's Hospital,0,Toledo,OH
Mercy Health- Fairfield Hospital,214,Fairfield,OH
Mercy Health- Saint Vincent Medical Center,332,Toledo,OH
Mercy Health- Willard Hospital,20,Willard,OH
Mercy Health-Allen Hospital,25,Oberlin,OH
Mercy Health-Lorain Hospital,232,Lorain,OH
Mercy Health-Perrysburg Hospital,0,Perrysburg,OH
Mercy Health-Saint Elizabeth Boardman Hospital,206,Boardman,OH
Mercy Health-Tiffin Hospital,45,Tiffin,OH
Mercy Health-Urbana Hospital,35,Urbana,OH
MetroHealth Medical Center,620,Cleveland,OH
Miami Valley Hospital,922,Dayton,OH
Miami Valley Hospital North,0,Englewood,OH
Miami Valley Hospital South,0, Centerville,OH
Morrow County Hospital,23,Mount Gilead,OH
Mount Carmel Behavioral Health,68,Columbus,OH
Mount Carmel East,583,Columbus,OH
Mount Carmel Grove City,0,Grove City,OH
Mount Carmel New Albany,60,New Albany,OH
Mount Carmel Rehabilitation Hospital,60,Westerville,OH
Mount Carmel Saint Ann's,284,Westerville,OH
Nationwide Children's Hospital,673,Columbus,OH
Northcoast Behavioral Healthcare - Northfield Campus,258,Northfield,OH
Northwest Ohio Psychiatric Hospital,116,Toledo,OH
Ohio Hospital for Psychiatry,130,Columbus,OH
Ohio State University Comprehensive Cancer Center - Arthur G. James Cancer Hospital,344,Columbus,OH
Ohio State University Harding Hospital,0,Columbus,OH
Ohio State University Hospital East,174,Columbus,OH
Ohio State University Wexner Medical Center,1133,Columbus,OH
Ohio State's Richard M. Ross Heart Hospital,0,Columbus,OH
Ohio Valley Surgical Hospital,24,Springfield,OH
OhioHealth Doctors Hospital ,171,Columbus,OH
OhioHealth Dublin Methodist Hospital,110,Dublin,OH
OhioHealth Grady Memorial Hospital,64,Delaware,OH
OhioHealth Grant Medical Center,444,Columbus,OH
OhioHealth Hardin Memorial Hospital,25,Kenton,OH
OhioHealth Mansfield Hospital,245,Mansfield,OH
OhioHealth Marion General Hospital,206,Marion,OH
OhioHealth O'Bleness Hospital,63,Athens,OH
OhioHealth Rehabilitation Hospital,74,Columbus,OH
OhioHealth Riverside Methodist Hospital,772,Columbus,OH
OhioHealth Shelby Hospital,25,Shelby,OH
PAM Specialty Hospital of Dayton,44,Miamisburg,OH
Paulding County Hospital,25,Paulding,OH
Pomerene Hospital,41,Millersburg,OH
ProMedica Bay Park Hospital,77,Oregon,OH
ProMedica Defiance Regional Hospital,35,Defiance,OH
ProMedica Flower Hospital,232,Sylvania,OH
ProMedica Fostoria Community Hospital,19,Fostoria,OH
ProMedica Memorial Hospital,31,Fremont,OH
ProMedica Russell J. Ebeid Children's Hospital,0,Toledo,OH
ProMedica Toledo Hospital,881,Toledo,OH
ProMedica Wildwood Orthopaedic and Spine Hospital,0,Toledo,OH
Regency Hospital of North Central Ohio -  Cleveland East,87,Warrensville Heights,OH
Regency Hospital of North Central Ohio - Cleveland West,0,Middleburg Heights,OH
Regency Hospital of Toledo,45,Sylvania,OH
Rehabilitation Hospital of Northwest Ohio,40,Toledo,OH
Ridgeview Behavioral Hospital ,84,Middle Pointe,OH
River Vista Health and Wellness,80,Columbus,OH
Saint Vincent Charity Medical Center,183,Cleveland,OH
Salem Regional Medical Center,102,Salem,OH
Selby General Hospital,35,Marietta,OH
Select  Specialty Hospital - Cleveland Gateway,183,Cleveland,OH
Select Specialty Hospital - Akron,60,Akron,OH
Select Specialty Hospital - Boardman,24,Youngstown,OH
Select Specialty Hospital - Canton,30,Canton,OH
Select Specialty Hospital - Cincinnati,77,Cincinnati,OH
Select Specialty Hospital - Cincinnati North,41,Cincinnati,OH
Select Specialty Hospital - Cleveland Fairhill,0,Cleveland,OH
Select Specialty Hospital - Columbus East,0,Columbus,OH
Select Specialty Hospital - Columbus South,66,Columbus,OH
Select Specialty Hospital - Columbus Victorian Village,165,Columbus,OH
Select Specialty Hospital - Southeast Ohio,35,Newark,OH
Select Specialty Hospital - Youngstown ,80,Youngstown,OH
Sequel Pomegranate Health Systems,0,Columbus,OH
Shriners Children's Ohio,0,Dayton,OH
Soin Medical Center,129,Beavercreek,OH
South Pointe Hospital,131,Warrensville Heights,OH
Southeastern Ohio Regional Medical Center,90,Cambridge,OH
Southern Ohio Medical Center,213,Portsmouth,OH
Southview Medical Center,0,Centerville,OH
Southwest General Health Center,233,Middleburg Heights,OH
Specialty Hospital of Lorain,24,Amherst,OH
Summa Health System - Akron Campus,634,Akron,OH
Summa Health System-Barberton Campus,178,Barberton,OH
Summa Health System-St. Thomas Campus,0,Akron,OH
Summa Rehab Hospital,60,Akron,OH
Summit Behavioral Healthcare Hospital,291,Cincinnati,OH
SUN Behavioral Health -  Columbus,108,Columbus,OH
Sycamore Medical Center,168,Miamisburg,OH
The Bellevue Hospital,50,Bellevue,OH
The Children's Hospital for Rehabilitation at the Cleveland Clinic,0,Cleveland,OH
The Christ Hospital ,538,Cincinnati,OH
The Cleveland Clinic,1310,Cleveland,OH
The Jewish Hospital - Mercy Health,184,Cincinnati,OH
The Surgical Hospital at Southwoods,24,Boardman,OH
The University of Toledo Medical Center,246,Toledo,OH
The Woods at Parkside,50,Gahanna,OH
Three Gables Surgery Center,8,Proctorville,OH
TriHealth Good Samaritan Hospital at Evendale,29,Evandale,OH
